3P4W	Hz=60	MD=15	SEC=300	CT=1	VT=1	INPUT=V1
      DATE	      TIME	       V12	       V23	       V31	        V1	        V2	        V3	        I1	        I2	        I3	        P1	        P2	        P3	        S1	        S2	        S3	        Q1	        Q2	        Q3	       PF1	       PF2	       PF3	    Phase1	    Phase2	    Phase3	     W_SYS	    VA_SYS	   VAR_SYS	    PF_SYS	    WH_SYS	   VAH_SYS	  VARH_SYS	   PFH_SYS	     W(AD)	    VA(AD)	     W(MD)	    VA(MD)
2012-09-25	  17:43:08	    471.4V	    470.5V	    469.4V	    271.3V	    272.3V	    271.3V	    089.8A	    087.2A	    088.1A	   015.7KW	   014.8KW	   015.4KW	  024.2KVA	  023.6KVA	  023.9KVA	-018.4KVAR	-018.4KVAR	-018.2KVAR	      0,64	      0,62	      0,64	    -049,9	    -051,1	    -050,1	   045.8KW	  071.5KVA	-055.0KVAR	      0,64	  080.8KWH	 140.0KVAH	114.1KVARH	     0,57H	   044.8KW	  079.5KVA	   049.6KW	  081.0KVA	
2012-09-25	  17:48:08	    471.0V	    471.9V	    470.5V	    271.7V	    272.5V	    271.9V	    076.4A	    074.3A	    075.1A	   011.0KW	   010.6KW	   011.3KW	  020.8KVA	  020.2KVA	  020.4KVA	-017.5KVAR	-017.2KVAR	-016.9KVAR	      0,53	      0,52	      0,55	    -057,6	    -058,7	    -056,8	   032.9KW	  061.1KVA	-051.6KVAR	      0,53	  083.5KWH	 145.0KVAH	118.4KVARH	     0,57H	   044.8KW	  079.5KVA	   049.6KW	  081.0KVA	
2012-09-25	  17:53:08	    471.8V	    472.4V	    471.2V	    272.0V	    272.9V	    272.4V	    071.3A	    069.2A	    071.3A	   012.5KW	   012.1KW	   013.1KW	  019.3KVA	  018.8KVA	  019.3KVA	-014.6KVAR	-014.4KVAR	-014.2KVAR	      0,64	      0,64	      0,67	    -050,0	    -049,3	    -047,9	   037.7KW	  057.2KVA	-043.2KVAR	      0,65	  086.7KWH	 149.8KVAH	122.0KVARH	     0,57H	   038.8KW	  063.3KVA	   049.6KW	  081.0KVA	
2012-09-25	  17:58:08	    471.3V	    472.2V	    470.8V	    271.6V	    272.9V	    272.1V	    071.3A	    070.0A	    070.8A	   013.0KW	   012.6KW	   013.2KW	  019.3KVA	  019.1KVA	  019.2KVA	-014.3KVAR	-014.3KVAR	-013.9KVAR	      0,67	      0,66	      0,68	    -047,9	    -048,6	    -046,5	   038.8KW	  057.5KVA	-042.5KVAR	      0,67	  089.9KWH	 154.6KVAH	125.6KVARH	     0,58H	   038.8KW	  063.3KVA	   049.6KW	  081.0KVA	
2012-09-25	  18:03:08	    474.4V	    475.1V	    473.3V	    273.4V	    274.4V	    273.7V	    081.1A	    075.5A	    076.1A	   015.7KW	   013.9KW	   014.5KW	  022.1KVA	  020.6KVA	  020.8KVA	-015.5KVAR	-015.1KVAR	-014.8KVAR	      0,71	      0,67	      0,69	    -046,0	    -047,4	    -046,2	   044.2KW	  063.2KVA	-045.4KVAR	      0,69	  093.6KWH	 159.9KVAH	129.4KVARH	     0,58H	   038.8KW	  063.3KVA	   049.6KW	  081.0KVA	
2012-09-25	  18:08:08	    463.1V	    463.4V	    462.4V	    267.1V	    267.7V	    267.2V	    070.7A	    070.7A	    068.6A	   013.1KW	   012.2KW	   012.5KW	  018.8KVA	  018.8KVA	  018.2KVA	-013.4KVAR	-014.3KVAR	-013.2KVAR	      0,69	      0,65	      0,68	    -045,5	    -049,8	    -046,9	   037.8KW	  055.7KVA	-040.9KVAR	      0,67	  096.7KWH	 164.5KVAH	132.8KVARH	     0,58H	   040.2KW	  058.8KVA	   049.6KW	  081.0KVA	
2012-09-25	  18:13:08	    462.8V	    462.3V	    461.9V	    267.0V	    267.2V	    266.7V	    072.1A	    072.0A	    070.2A	   013.9KW	   013.0KW	   013.1KW	  019.2KVA	  019.2KVA	  018.7KVA	-013.2KVAR	-014.2KVAR	-013.3KVAR	      0,72	      0,67	      0,69	    -043,5	    -047,5	    -045,0	   040.0KW	  057.0KVA	-040.7KVAR	      0,70	  100.1KWH	 169.3KVAH	136.2KVARH	     0,59H	   040.2KW	  058.8KVA	   049.6KW	  081.0KVA	
2012-09-25	  18:18:08	    463.7V	    463.7V	    462.1V	    267.1V	    267.8V	    267.4V	    073.0A	    073.1A	    070.8A	   013.8KW	   013.1KW	   013.1KW	  019.4KVA	  019.6KVA	  018.8KVA	-013.7KVAR	-014.5KVAR	-013.4KVAR	      0,71	      0,66	      0,69	    -044,8	    -047,7	    -045,4	   040.0KW	  057.6KVA	-041.6KVAR	      0,69	  103.4KWH	 174.1KVAH	139.6KVARH	     0,59H	   040.2KW	  058.8KVA	   049.6KW	  081.0KVA	
2012-09-25	  18:23:08	    463.6V	    465.0V	    463.2V	    267.2V	    268.5V	    268.0V	    067.7A	    068.2A	    066.8A	   012.5KW	   012.0KW	   012.1KW	  018.0KVA	  018.2KVA	  017.9KVA	-013.0KVAR	-013.7KVAR	-013.1KVAR	      0,69	      0,65	      0,67	    -046,9	    -048,5	    -047,8	   036.6KW	  054.0KVA	-039.7KVAR	      0,67	  106.4KWH	 178.6KVAH	142.9KVARH	     0,59H	   038.8KW	  056.2KVA	   049.6KW	  081.0KVA	
2012-09-25	  18:28:08	    463.8V	    465.6V	    463.8V	    267.6V	    268.6V	    268.3V	    077.3A	    080.2A	    079.3A	   015.6KW	   015.8KW	   016.1KW	  020.6KVA	  021.5KVA	  021.2KVA	-013.4KVAR	-014.4KVAR	-013.8KVAR	      0,75	      0,73	      0,75	    -041,3	    -041,8	    -041,3	   047.5KW	  063.1KVA	-041.6KVAR	      0,75	  110.4KWH	 183.8KVAH	146.4KVARH	     0,60H	   038.8KW	  056.2KVA	   049.6KW	  081.0KVA	
