3P4W	Hz=Auto	MD=2	SEC=2	CT=3	VT=1	INPUT=I3
      DATE	      TIME	       V12	       V23	       V31	        V1	        V2	        V3	        I1	        I2	        I3	        P1	        P2	        P3	        S1	        S2	        S3	        Q1	        Q2	        Q3	       PF1	       PF2	       PF3	    Phase1	    Phase2	    Phase3	     W_SYS	    VA_SYS	   VAR_SYS	    PF_SYS	    WH_SYS	   VAH_SYS	  VARH_SYS	   PFH_SYS	     W(AD)	    VA(AD)	     W(MD)	    VA(MD)
2012-07-13	  10:33:59	    249.3V	    254.9V	    250.1V	    126.9V	    218.0V	    123.3V	    84.64A	    77.22A	    110.1A	   08.32KW	   06.91KW	   02.16KW	  10.73KVA	  16.81KVA	  13.57KVA	-06.77KVAR	-15.30KVAR	-13.39KVAR	      0,77	      0,41	      0,15	    -042,6	    -070,7	    -080,2	   17.39KW	  39.49KVA	-35.46KVAR	      0,44	  00.13KWH	 00.29KVAH	00.27KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:01	    249.1V	    255.0V	    250.4V	    126.6V	    218.4V	    123.9V	    84.10A	    77.36A	    110.0A	   08.35KW	   07.13KW	   02.23KW	  10.62KVA	  16.88KVA	  13.61KVA	-06.55KVAR	-15.30KVAR	-13.39KVAR	      0,78	      0,42	      0,16	    -036,2	    -060,8	    -079,8	   17.71KW	  39.42KVA	-35.24KVAR	      0,44	  00.14KWH	 00.32KVAH	00.28KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:03	    251.0V	    254.3V	    252.1V	    127.8V	    218.6V	    124.4V	    88.31A	    76.10A	    112.0A	   08.71KW	   06.84KW	   02.38KW	  11.27KVA	  16.63KVA	  13.93KVA	-07.13KVAR	-15.16KVAR	-13.72KVAR	      0,77	      0,41	      0,17	    -029,1	    -066,1	    -080,0	   17.93KW	  40.21KVA	-36.00KVAR	      0,44	  00.15KWH	 00.34KVAH	00.30KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:05	    249.8V	    253.5V	    252.4V	    128.0V	    217.9V	    124.5V	    87.77A	    76.03A	    114.4A	   08.60KW	   06.66KW	   03.06KW	  11.23KVA	  16.56KVA	  14.22KVA	-07.20KVAR	-15.16KVAR	-13.86KVAR	      0,76	      0,40	      0,21	    -041,0	    -054,0	    -079,7	   18.32KW	  40.57KVA	-36.22KVAR	      0,45	  00.16KWH	 00.36KVAH	00.33KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:07	    250.2V	    253.5V	    251.3V	    127.7V	    218.1V	    123.7V	    90.04A	    76.14A	    110.1A	   09.00KW	   06.55KW	   02.41KW	  11.48KVA	  16.60KVA	  13.61KVA	-07.13KVAR	-15.23KVAR	-13.39KVAR	      0,78	      0,39	      0,17	    -039,2	    -074,4	    -070,0	   17.96KW	  40.00KVA	-35.75KVAR	      0,44	  00.17KWH	 00.38KVAH	00.34KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:09	    248.4V	    254.7V	    250.8V	    127.0V	    218.3V	    123.9V	    84.38A	    77.51A	    109.3A	   08.17KW	   06.62KW	   02.05KW	  10.69KVA	  16.88KVA	  13.54KVA	-06.88KVAR	-15.52KVAR	-13.36KVAR	      0,76	      0,39	      0,15	    -046,4	    -063,8	    -079,5	   16.85KW	  39.49KVA	-35.75KVAR	      0,42	  00.18KWH	 00.41KVAH	00.36KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:11	    250.2V	    253.8V	    251.5V	    127.1V	    217.8V	    124.5V	    85.90A	    76.03A	    110.2A	   08.39KW	   06.41KW	   02.20KW	  10.91KVA	  16.52KVA	  13.72KVA	-06.95KVAR	-15.23KVAR	-13.54KVAR	      0,76	      0,38	      0,16	    -032,2	    -067,5	    -083,1	   16.99KW	  39.53KVA	-35.71KVAR	      0,43	  00.19KWH	 00.43KVAH	00.38KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:13	    249.4V	    253.5V	    252.0V	    127.7V	    217.9V	    124.4V	    88.06A	    75.17A	    110.4A	   08.46KW	   06.30KW	   02.30KW	  11.23KVA	  16.34KVA	  13.72KVA	-07.38KVAR	-15.05KVAR	-13.50KVAR	      0,75	      0,38	      0,16	    -041,2	    -059,0	    -084,5	   17.06KW	  39.74KVA	-35.93KVAR	      0,42	  00.20KWH	 00.45KVAH	00.40KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:15	    249.5V	    253.9V	    252.0V	    127.6V	    218.1V	    124.5V	    86.94A	    75.64A	    111.2A	   08.42KW	   06.12KW	   02.34KW	  11.09KVA	  16.49KVA	  13.82KVA	-07.20KVAR	-15.30KVAR	-13.61KVAR	      0,76	      0,37	      0,16	    -028,8	    -076,9	    -075,5	   16.88KW	  39.85KVA	-36.11KVAR	      0,42	  00.21KWH	 00.47KVAH	00.42KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:17	    249.2V	    254.1V	    251.7V	    127.7V	    217.9V	    124.1V	    87.52A	    75.56A	    110.9A	   08.32KW	   06.34KW	   02.41KW	  11.16KVA	  16.45KVA	  13.75KVA	-07.42KVAR	-15.16KVAR	-13.54KVAR	      0,74	      0,38	      0,17	    -049,1	    -071,8	    -077,0	   17.06KW	  39.92KVA	-36.11KVAR	      0,42	  00.22KWH	 00.49KVAH	00.44KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:19	    248.2V	    254.3V	    251.0V	    127.0V	    218.0V	    124.1V	    86.33A	    75.56A	    112.1A	   08.46KW	   06.62KW	   02.45KW	  10.94KVA	  16.45KVA	  13.90KVA	-06.91KVAR	-15.05KVAR	-13.64KVAR	      0,77	      0,40	      0,17	    -029,3	    -067,6	    -081,6	   17.53KW	  39.67KVA	-35.60KVAR	      0,44	  00.23KWH	 00.52KVAH	00.46KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:21	    250.3V	    253.8V	    252.1V	    127.8V	    218.0V	    124.4V	    87.52A	    74.77A	    111.3A	   08.46KW	   06.52KW	   02.41KW	  11.16KVA	  16.27KVA	  13.82KVA	-07.27KVAR	-14.90KVAR	-13.61KVAR	      0,75	      0,40	      0,17	    -041,4	    -066,6	    -084,7	   17.39KW	  39.78KVA	-35.78KVAR	      0,43	  00.23KWH	 00.54KVAH	00.48KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:23	    250.0V	    254.4V	    251.2V	    127.9V	    218.0V	    123.4V	    87.16A	    75.82A	    109.6A	   08.50KW	   06.77KW	   02.12KW	  11.12KVA	  16.52KVA	  13.50KVA	-07.16KVAR	-15.05KVAR	-13.32KVAR	      0,76	      0,40	      0,15	    -040,5	    -061,1	    -085,9	   17.39KW	  39.53KVA	-35.53KVAR	      0,44	  00.24KWH	 00.56KVAH	00.50KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:25	    248.9V	    253.8V	    250.2V	    126.9V	    217.8V	    123.4V	    84.64A	    77.18A	    110.0A	   08.14KW	   06.95KW	   02.30KW	  10.73KVA	  16.78KVA	  13.57KVA	-06.98KVAR	-15.26KVAR	-13.36KVAR	      0,75	      0,41	      0,16	    -046,4	    -076,5	    -077,3	   17.39KW	  39.60KVA	-35.60KVAR	      0,43	  00.25KWH	 00.58KVAH	00.52KVARH	     0,43H	          	          	    ------	    ------	
2012-07-13	  10:34:27	    249.0V	    254.2V	    249.9V	    126.6V	    217.8V	    123.4V	    83.56A	    76.57A	    109.6A	   08.10KW	   07.02KW	   02.23KW	  10.55KVA	  16.67KVA	  13.50KVA	-06.73KVAR	-15.08KVAR	-13.28KVAR	      0,76	      0,42	      0,16	    -038,1	    -063,9	    -081,2	   17.35KW	  39.13KVA	-35.10KVAR	      0,44	  00.26KWH	 00.60KVAH	00.54KVARH	     0,43H	          	          	    ------	    ------	
